X1	X2	NSH	SHX1	SHX2	SH	Type
FI16	MB11	13774	0.9769	0.9781	0.9769	Non-TR
FI16	MB16	13975	0.9752	0.9738	0.9738	Non-TR
FI16	MB17	14280	0.9786	0.9779	0.9779	Non-TR
FI16	MB18	14117	0.9735	0.9784	0.9735	Non-TR
FI16	MB1	13969	0.9685	0.9784	0.9685	Non-TR
FI16	MB21	13925	0.9772	0.9757	0.9757	Non-TR
FI16	MB23	14300	0.9805	0.9762	0.9762	Non-TR
FI16	MB26	14010	0.9781	0.9775	0.9775	Non-TR
FI16	MB3	14384	0.9822	0.9751	0.9751	Non-TR
FI16	MB5	13694	0.9754	0.9777	0.9754	Non-TR
FI16	MB9	14034	0.9716	0.9792	0.9716	Non-TR
FI16	MM10	13588	0.9675	0.9706	0.9675	Non-TR
FI16	MM12	13863	0.9704	0.9682	0.9682	Non-TR
FI16	MM13	13727	0.9707	0.9711	0.9707	Non-TR
FI16	MM15a	13643	0.9651	0.9714	0.9651	Non-TR
FI16	MM15b	13276	0.9718	0.9701	0.9701	Non-TR
FI16	MM1	13670	0.9725	0.9716	0.9716	Non-TR
FI16	MM20	14039	0.9712	0.9711	0.9711	Non-TR
FI16	MM25	13806	0.9695	0.9725	0.9695	Non-TR
FI16	MM29	13919	0.9727	0.9704	0.9704	Non-TR
FI16	MM2	13927	0.973	0.9667	0.9667	Non-TR
FI16	MM30	13608	0.973	0.971	0.971	Non-TR
FI16	MM6	13686	0.9693	0.9724	0.9693	Non-TR
FI16	MM7	13544	0.9663	0.9726	0.9663	Non-TR
FI16	MM8	13516	0.97	0.9704	0.97	Non-TR
FI16	NB11	14016	0.976	0.9765	0.976	Non-TR
FI16	NB12	13890	0.9739	0.9773	0.9739	Non-TR
FI16	NB13	13895	0.9758	0.9493	0.9493	Non-TR
FI16	NB15	13828	0.9791	0.9739	0.9739	Non-TR
FI16	NB17	13613	0.9768	0.9786	0.9768	Non-TR
FI16	NB19	14125	0.9813	0.9516	0.9516	Non-TR
FI16	NB1	13695	0.9659	0.9502	0.9502	Non-TR
FI16	NB27a	14021	0.975	0.9771	0.975	Non-TR
FI16	NB27b	14037	0.9737	0.977	0.9737	Non-TR
FI16	NB28	14183	0.9763	0.9782	0.9763	Non-TR
FI16	NB2	14132	0.9758	0.9506	0.9506	Non-TR
FI16	NB5	13859	0.9738	0.9516	0.9516	Non-TR
FI16	NB6	14127	0.9756	0.9496	0.9496	Non-TR
FI16	NB8	14179	0.9746	0.9772	0.9746	Non-TR
FI16	NB9	13505	0.9754	0.9745	0.9745	Non-TR
FI16	WH11	14226	0.9793	0.9506	0.9506	Non-TR
FI16	WH13	14326	0.9815	0.9491	0.9491	Non-TR
FI16	WH15	14089	0.9809	0.9482	0.9482	Non-TR
FI16	WH1	14205	0.9782	0.9486	0.9486	Non-TR
FI16	WH20	14211	0.9799	0.9478	0.9478	Non-TR
FI16	WH22	14078	0.9798	0.9483	0.9483	Non-TR
FI16	WH25	14014	0.9782	0.9494	0.9494	Non-TR
FI16	WH28	14118	0.9772	0.9483	0.9483	Non-TR
FI16	WH29	10110	0.9742	0.9517	0.9517	Non-TR
FI16	WH3a	14041	0.9798	0.9495	0.9495	Non-TR
FI16	WH3b	13744	0.977	0.9526	0.9526	Non-TR
FI16	WH5	14311	0.9785	0.9491	0.9491	Non-TR
FI16	WH6	14231	0.9791	0.949	0.949	Non-TR
FI16	WH9	14301	0.979	0.9504	0.9504	Non-TR
FI1	FI11	13614	0.9811	0.9845	0.9811	Non-TR
FI1	FI16	14030	0.9826	0.9825	0.9825	Non-TR
FI1	FI21	13731	0.9829	0.9841	0.9829	Non-TR
FI1	FI22	14509	0.9847	0.9841	0.9841	Non-TR
FI1	FI25	14444	0.9852	0.9839	0.9839	Non-TR
FI1	FI26	14289	0.9815	0.9837	0.9815	Non-TR
FI1	FI29	14622	0.9844	0.9826	0.9826	Non-TR
FI1	FI5	14351	0.9825	0.9835	0.9825	Non-TR
FI1	FI7	14276	0.985	0.983	0.983	Non-TR
FI1	FI8	14290	0.9859	0.9818	0.9818	Non-TR
FI1	FI9	14339	0.9841	0.9841	0.9841	Non-TR
FI1	GU10	4721	0.3317	0.9568	0.3317	Non-TR
FI1	GU12	2510	0.1748	0.9595	0.1748	Non-TR
FI1	GU13	3687	0.2576	0.9624	0.2576	Non-TR
FI1	GU17	3039	0.2101	0.9641	0.2101	Non-TR
FI1	GU19	2316	0.1632	0.9496	0.1632	Non-TR
FI1	GU21	2610	0.1944	0.9667	0.1944	Non-TR
FI1	GU23	1564	0.1083	0.9405	0.1083	Non-TR
FI1	GU25	4225	0.2968	0.958	0.2968	Non-TR
FI1	GU26	4439	0.3374	0.9567	0.3374	Non-TR
FI1	GU28	4562	0.3331	0.9558	0.3331	Non-TR
FI1	GU30	4710	0.3245	0.9556	0.3245	Non-TR
FI1	GU5	4722	0.3262	0.9553	0.3262	Non-TR
FI1	GU7	4605	0.3313	0.954	0.3313	Non-TR
FI1	HB10	14107	0.9769	0.9669	0.9669	Non-TR
FI1	HB12	13951	0.9735	0.9692	0.9692	Non-TR
FI1	HB16	14116	0.9772	0.9661	0.9661	Non-TR
FI1	HB19	14213	0.9791	0.9681	0.9681	Non-TR
FI1	HB1	13936	0.9749	0.9652	0.9652	Non-TR
FI1	HB20	14075	0.9787	0.9644	0.9644	Non-TR
FI1	HB23	14047	0.9728	0.968	0.968	Non-TR
FI1	HB24	14024	0.9738	0.9688	0.9688	Non-TR
FI1	HB27	14417	0.9792	0.9665	0.9665	Non-TR
FI1	HB28	14349	0.9776	0.9617	0.9617	Non-TR
FI1	HB2	13878	0.979	0.9631	0.9631	Non-TR
FI1	HB30	14056	0.9745	0.966	0.966	Non-TR
FI1	HB4	13578	0.9756	0.9606	0.9606	Non-TR
FI1	HB5	14311	0.9771	0.9677	0.9677	Non-TR
FI1	MB10	14444	0.9779	0.9796	0.9779	Non-TR
FI1	MB11	14062	0.9784	0.9793	0.9784	Non-TR
FI1	MB16	14108	0.9764	0.9746	0.9746	Non-TR
FI1	MB17	14483	0.9799	0.9791	0.9791	Non-TR
FI1	MB18	14289	0.9742	0.9794	0.9742	Non-TR
FI1	MB1	14159	0.9709	0.9797	0.9709	Non-TR
FI1	MB21	14200	0.9792	0.9783	0.9783	Non-TR
FI1	MB23	14473	0.9814	0.9772	0.9772	Non-TR
FI1	MB26	14136	0.9789	0.9778	0.9778	Non-TR
FI1	MB3	14574	0.9829	0.976	0.976	Non-TR
FI1	MB5	13868	0.9757	0.9771	0.9757	Non-TR
FI1	MB9	14257	0.9734	0.981	0.9734	Non-TR
FI1	MM10	13806	0.969	0.9723	0.969	Non-TR
FI1	MM12	14089	0.9726	0.9692	0.9692	Non-TR
FI1	MM13	13867	0.9718	0.9709	0.9709	Non-TR
FI1	MM15a	13891	0.9674	0.9732	0.9674	Non-TR
FI1	MM15b	13536	0.973	0.9725	0.9725	Non-TR
FI1	MM1	13955	0.9752	0.9727	0.9727	Non-TR
FI1	MM20	14220	0.9728	0.9728	0.9728	Non-TR
FI1	MM25	13970	0.9703	0.973	0.9703	Non-TR
FI1	MM29	14147	0.9749	0.9724	0.9724	Non-TR
FI1	MM2	14073	0.9747	0.968	0.968	Non-TR
FI1	MM30	13884	0.975	0.9726	0.9726	Non-TR
FI1	MM6	13941	0.9699	0.9731	0.9699	Non-TR
FI1	MM7	13813	0.968	0.9737	0.968	Non-TR
FI1	MM8	13696	0.9713	0.9719	0.9713	Non-TR
FI1	NB11	14195	0.9773	0.9784	0.9773	Non-TR
FI1	NB12	14086	0.9745	0.9783	0.9745	Non-TR
FI1	NB13	14090	0.9772	0.9514	0.9514	Non-TR
FI1	NB15	14027	0.9804	0.9756	0.9756	Non-TR
FI1	NB17	13826	0.9777	0.9794	0.9777	Non-TR
FI1	NB19	14324	0.9818	0.9539	0.9539	Non-TR
FI1	NB1	13810	0.9659	0.9511	0.9511	Non-TR
FI1	NB27a	14208	0.9759	0.979	0.9759	Non-TR
FI1	NB27b	14232	0.9758	0.9792	0.9758	Non-TR
FI1	NB28	14336	0.9768	0.9786	0.9768	Non-TR
FI1	NB2	14289	0.9772	0.9524	0.9524	Non-TR
FI1	NB5	13995	0.975	0.9541	0.9541	Non-TR
FI1	NB6	14335	0.9768	0.9521	0.9521	Non-TR
FI1	NB8	14393	0.9759	0.9787	0.9759	Non-TR
FI1	NB9	13763	0.9771	0.9767	0.9767	Non-TR
FI1	WH11	14427	0.98	0.953	0.953	Non-TR
FI1	WH13	14503	0.9821	0.952	0.952	Non-TR
FI1	WH15	14281	0.9821	0.9517	0.9517	Non-TR
FI1	WH1	14357	0.9781	0.9514	0.9514	Non-TR
FI1	WH20	14419	0.9809	0.9511	0.9511	Non-TR
FI1	WH22	14286	0.9806	0.9515	0.9515	Non-TR
FI1	WH25	14233	0.9798	0.9525	0.9525	Non-TR
FI1	WH28	14303	0.9792	0.9508	0.9508	Non-TR
FI1	WH29	10455	0.9747	0.9554	0.9554	Non-TR
FI1	WH3a	14272	0.9808	0.9531	0.9531	Non-TR
FI1	WH3b	13902	0.9771	0.9533	0.9533	Non-TR
FI1	WH5	14509	0.9803	0.9525	0.9525	Non-TR
FI1	WH6	14412	0.9807	0.9513	0.9513	Non-TR
FI1	WH9	14489	0.9799	0.9523	0.9523	Non-TR
FI21	FI22	13895	0.983	0.9817	0.9817	Non-TR
FI21	FI25	13823	0.985	0.9826	0.9826	Non-TR
FI21	FI26	13768	0.9817	0.9832	0.9817	Non-TR
FI21	FI29	13961	0.9829	0.9814	0.9814	Non-TR
FI21	FI5	13754	0.983	0.9831	0.983	Non-TR
FI21	FI7	13682	0.9846	0.9813	0.9813	Non-TR
FI21	FI8	13651	0.9846	0.9801	0.9801	Non-TR
FI21	FI9	13694	0.9818	0.9819	0.9818	Non-TR
FI21	GU10	4521	0.33	0.954	0.33	Non-TR
FI21	GU12	2413	0.1758	0.9549	0.1758	Non-TR
FI21	GU13	3543	0.2579	0.9586	0.2579	Non-TR
FI21	GU17	2927	0.2115	0.9616	0.2115	Non-TR
FI21	GU19	2216	0.1631	0.9466	0.1631	Non-TR
FI21	GU21	2524	0.1922	0.9612	0.1922	Non-TR
FI21	GU23	1503	0.1089	0.9376	0.1089	Non-TR
FI21	GU25	4071	0.2964	0.9563	0.2964	Non-TR
FI21	GU26	4212	0.3362	0.9529	0.3362	Non-TR
FI21	GU28	4410	0.3325	0.9554	0.3325	Non-TR
FI21	GU30	4508	0.3243	0.9543	0.3243	Non-TR
FI21	GU5	4509	0.3254	0.9529	0.3254	Non-TR
FI21	GU7	4403	0.3316	0.9528	0.3316	Non-TR
FI21	HB10	13501	0.9761	0.9652	0.9652	Non-TR
FI21	HB12	13348	0.9726	0.9676	0.9676	Non-TR
FI21	HB16	13504	0.9761	0.9652	0.9652	Non-TR
FI21	HB19	13606	0.9772	0.9668	0.9668	Non-TR
FI21	HB1	13458	0.9745	0.9643	0.9643	Non-TR
FI21	HB20	13505	0.9769	0.9631	0.9631	Non-TR
FI21	HB23	13432	0.9711	0.9663	0.9663	Non-TR
FI21	HB24	13356	0.9705	0.9659	0.9659	Non-TR
FI21	HB27	13802	0.9778	0.9661	0.9661	Non-TR
FI21	HB28	13752	0.9769	0.9605	0.9605	Non-TR
FI21	HB2	13231	0.976	0.9606	0.9606	Non-TR
FI21	HB30	13452	0.9727	0.964	0.964	Non-TR
FI21	HB4	12989	0.9748	0.9609	0.9609	Non-TR
FI21	HB5	13672	0.975	0.9655	0.9655	Non-TR
FI21	MB10	13826	0.9769	0.9792	0.9769	Non-TR
FI21	MB11	13670	0.9773	0.9785	0.9773	Non-TR
FI21	MB16	13491	0.9751	0.9741	0.9741	Non-TR
FI21	MB17	13840	0.9782	0.9784	0.9782	Non-TR
FI21	MB18	13682	0.9737	0.9781	0.9737	Non-TR
FI21	MB1	13527	0.9695	0.9788	0.9695	Non-TR
FI21	MB21	13607	0.9777	0.9763	0.9763	Non-TR
FI21	MB23	13842	0.9792	0.9764	0.9764	Non-TR
FI21	MB26	13494	0.9766	0.9773	0.9766	Non-TR
FI21	MB3	13943	0.9801	0.9743	0.9743	Non-TR
FI21	MB5	13271	0.9755	0.9768	0.9755	Non-TR
FI21	MB9	13679	0.9721	0.9796	0.9721	Non-TR
FI21	MM10	13255	0.9682	0.9708	0.9682	Non-TR
FI21	MM12	13524	0.9718	0.9681	0.9681	Non-TR
FI21	MM13	13258	0.9704	0.97	0.97	Non-TR
FI21	MM15a	13364	0.9671	0.972	0.9671	Non-TR
FI21	MM15b	12927	0.9726	0.9714	0.9714	Non-TR
FI21	MM1	13534	0.9744	0.972	0.972	Non-TR
FI21	MM20	13586	0.9701	0.971	0.9701	Non-TR
FI21	MM25	13360	0.9686	0.9716	0.9686	Non-TR
FI21	MM29	13497	0.9729	0.9704	0.9704	Non-TR
FI21	MM2	13444	0.9729	0.9668	0.9668	Non-TR
FI21	MM30	13493	0.9739	0.972	0.972	Non-TR
FI21	MM6	13508	0.9712	0.9737	0.9712	Non-TR
FI21	MM7	13435	0.9688	0.9737	0.9688	Non-TR
FI21	MM8	13088	0.9701	0.9711	0.9701	Non-TR
FI21	NB11	13557	0.9755	0.9769	0.9755	Non-TR
FI21	NB12	13430	0.9725	0.9761	0.9725	Non-TR
FI21	NB13	13458	0.9747	0.95	0.95	Non-TR
FI21	NB15	13439	0.9789	0.9744	0.9744	Non-TR
FI21	NB17	13160	0.9755	0.9784	0.9755	Non-TR
FI21	NB19	13768	0.9815	0.9524	0.9524	Non-TR
FI21	NB1	13217	0.9652	0.9505	0.9505	Non-TR
FI21	NB27a	13616	0.9743	0.9777	0.9743	Non-TR
FI21	NB27b	13593	0.9736	0.9779	0.9736	Non-TR
FI21	NB28	13749	0.9766	0.9779	0.9766	Non-TR
FI21	NB2	13652	0.9747	0.9514	0.9514	Non-TR
FI21	NB5	13383	0.9735	0.9531	0.9531	Non-TR
FI21	NB6	13695	0.9749	0.9509	0.9509	Non-TR
FI21	NB8	13744	0.9743	0.9773	0.9743	Non-TR
FI21	NB9	13124	0.9769	0.9749	0.9749	Non-TR
FI21	WH11	13819	0.978	0.9506	0.9506	Non-TR
FI21	WH13	13873	0.9805	0.9494	0.9494	Non-TR
FI21	WH15	13640	0.9804	0.9502	0.9502	Non-TR
FI21	WH1	13737	0.977	0.9499	0.9499	Non-TR
FI21	WH20	13776	0.9792	0.9487	0.9487	Non-TR
FI21	WH22	13660	0.9793	0.9493	0.9493	Non-TR
FI21	WH25	13638	0.9785	0.952	0.952	Non-TR
FI21	WH28	13665	0.9768	0.9493	0.9493	Non-TR
FI21	WH29	10426	0.9748	0.9539	0.9539	Non-TR
FI21	WH3a	13697	0.9796	0.9516	0.9516	Non-TR
FI21	WH3b	13418	0.9777	0.9528	0.9528	Non-TR
FI21	WH5	13861	0.9783	0.9496	0.9496	Non-TR
FI21	WH6	13776	0.9794	0.9497	0.9497	Non-TR
FI21	WH9	13860	0.9793	0.9512	0.9512	Non-TR
FI22	FI25	14722	0.9863	0.9848	0.9848	Non-TR
FI22	FI26	14559	0.983	0.9853	0.983	Non-TR
FI22	FI29	14913	0.9854	0.9839	0.9839	Non-TR
FI22	FI5	14622	0.9833	0.9848	0.9833	Non-TR
FI22	FI7	14543	0.9857	0.9836	0.9836	Non-TR
FI22	FI8	14573	0.9864	0.9829	0.9829	Non-TR
FI22	FI9	14575	0.983	0.9837	0.983	Non-TR
FI22	GU10	4817	0.3328	0.955	0.3328	Non-TR
FI22	GU12	2559	0.1751	0.9599	0.1751	Non-TR
FI22	GU13	3755	0.2576	0.9606	0.2576	Non-TR
FI22	GU17	3126	0.2122	0.9654	0.2122	Non-TR
FI22	GU19	2362	0.1636	0.9532	0.1636	Non-TR
FI22	GU21	2672	0.1959	0.9678	0.1959	Non-TR
FI22	GU23	1608	0.1093	0.947	0.1093	Non-TR
FI22	GU25	4303	0.297	0.9566	0.297	Non-TR
FI22	GU26	4481	0.3363	0.9524	0.3363	Non-TR
FI22	GU28	4636	0.3336	0.9551	0.3336	Non-TR
FI22	GU30	4801	0.3247	0.9549	0.3247	Non-TR
FI22	GU5	4811	0.3265	0.9542	0.3265	Non-TR
FI22	GU7	4681	0.3319	0.9526	0.3319	Non-TR
FI22	HB10	14363	0.9775	0.9673	0.9673	Non-TR
FI22	HB12	14180	0.9736	0.9681	0.9681	Non-TR
FI22	HB16	14371	0.9771	0.9657	0.9657	Non-TR
FI22	HB19	14470	0.9796	0.967	0.967	Non-TR
FI22	HB1	14156	0.9762	0.9659	0.9659	Non-TR
FI22	HB20	14313	0.9782	0.9638	0.9638	Non-TR
FI22	HB23	14271	0.9735	0.9692	0.9692	Non-TR
FI22	HB24	14237	0.973	0.9675	0.9675	Non-TR
FI22	HB27	14708	0.9802	0.9676	0.9676	Non-TR
FI22	HB28	14630	0.9791	0.9618	0.9618	Non-TR
FI22	HB2	14087	0.9777	0.9619	0.9619	Non-TR
FI22	HB30	14353	0.9761	0.9674	0.9674	Non-TR
FI22	HB4	13836	0.9765	0.9611	0.9611	Non-TR
FI22	HB5	14562	0.9774	0.9678	0.9678	Non-TR
FI22	MB10	14720	0.9783	0.98	0.9783	Non-TR
FI22	MB11	14312	0.9793	0.982	0.9793	Non-TR
FI22	MB16	14359	0.9766	0.9747	0.9747	Non-TR
FI22	MB17	14745	0.981	0.9794	0.9794	Non-TR
FI22	MB18	14567	0.9756	0.9801	0.9756	Non-TR
FI22	MB1	14419	0.9708	0.9812	0.9708	Non-TR
FI22	MB21	14414	0.9788	0.9788	0.9788	Non-TR
FI22	MB23	14758	0.9821	0.9785	0.9785	Non-TR
FI22	MB26	14406	0.9797	0.9798	0.9797	Non-TR
FI22	MB3	14853	0.9828	0.9769	0.9769	Non-TR
FI22	MB5	14137	0.9779	0.98	0.9779	Non-TR
FI22	MB9	14509	0.9734	0.9815	0.9734	Non-TR
FI22	MM10	14024	0.9681	0.972	0.9681	Non-TR
FI22	MM12	14324	0.9716	0.9697	0.9697	Non-TR
FI22	MM13	14123	0.9719	0.9719	0.9719	Non-TR
FI22	MM15a	14109	0.9664	0.9722	0.9664	Non-TR
FI22	MM15b	13722	0.9725	0.9711	0.9711	Non-TR
FI22	MM1	14198	0.9755	0.9735	0.9735	Non-TR
FI22	MM20	14476	0.9723	0.9719	0.9719	Non-TR
FI22	MM25	14201	0.9694	0.9723	0.9694	Non-TR
FI22	MM29	14373	0.9746	0.9719	0.9719	Non-TR
FI22	MM2	14332	0.9742	0.9685	0.9685	Non-TR
FI22	MM30	14104	0.9738	0.9722	0.9722	Non-TR
FI22	MM6	14207	0.9718	0.9741	0.9718	Non-TR
FI22	MM7	14061	0.9683	0.975	0.9683	Non-TR
FI22	MM8	13897	0.9707	0.9713	0.9707	Non-TR
FI22	NB11	14455	0.9771	0.9782	0.9771	Non-TR
FI22	NB12	14314	0.9739	0.978	0.9739	Non-TR
FI22	NB13	14322	0.9765	0.9512	0.9512	Non-TR
FI22	NB15	14233	0.9795	0.9748	0.9748	Non-TR
FI22	NB17	14022	0.9776	0.9793	0.9776	Non-TR
FI22	NB19	14579	0.9825	0.9541	0.9541	Non-TR
FI22	NB1	14108	0.9677	0.9525	0.9525	Non-TR
FI22	NB27a	14469	0.9762	0.9789	0.9762	Non-TR
FI22	NB27b	14491	0.9754	0.9791	0.9754	Non-TR
FI22	NB28	14606	0.9765	0.9783	0.9765	Non-TR
FI22	NB2	14579	0.9771	0.9528	0.9528	Non-TR
FI22	NB5	14258	0.9756	0.9542	0.9542	Non-TR
FI22	NB6	14593	0.9778	0.9527	0.9527	Non-TR
FI22	NB8	14630	0.9751	0.9782	0.9751	Non-TR
FI22	NB9	13938	0.9762	0.9765	0.9762	Non-TR
FI22	WH11	14685	0.98	0.9524	0.9524	Non-TR
FI22	WH13	14788	0.9821	0.9514	0.9514	Non-TR
FI22	WH15	14531	0.9821	0.9508	0.9508	Non-TR
FI22	WH1	14642	0.9783	0.9507	0.9507	Non-TR
FI22	WH20	14677	0.9803	0.9503	0.9503	Non-TR
FI22	WH22	14523	0.9798	0.9502	0.9502	Non-TR
FI22	WH25	14470	0.979	0.9518	0.9518	Non-TR
FI22	WH28	14554	0.9791	0.951	0.951	Non-TR
FI22	WH29	10631	0.9751	0.9555	0.9555	Non-TR
FI22	WH3a	14520	0.9813	0.9526	0.9526	Non-TR
FI22	WH3b	14138	0.9779	0.9542	0.9542	Non-TR
FI22	WH5	14804	0.981	0.9529	0.9529	Non-TR
FI22	WH6	14669	0.9804	0.9512	0.9512	Non-TR
FI22	WH9	14776	0.9813	0.9529	0.9529	Non-TR
FI25	FI26	14519	0.9835	0.9866	0.9835	Non-TR
FI25	FI29	14836	0.984	0.9834	0.9834	Non-TR
FI25	FI5	14569	0.9835	0.9842	0.9835	Non-TR
FI25	FI7	14516	0.987	0.9853	0.9853	Non-TR
FI25	FI8	14550	0.9861	0.9835	0.9835	Non-TR
FI25	FI9	14579	0.9837	0.9853	0.9837	Non-TR
FI25	GU10	4756	0.3298	0.9546	0.3298	Non-TR
FI25	GU12	2552	0.1753	0.9598	0.1753	Non-TR
FI25	GU13	3723	0.2567	0.9623	0.2567	Non-TR
FI25	GU17	3103	0.2114	0.9664	0.2114	Non-TR
FI25	GU19	2349	0.1634	0.9537	0.1634	Non-TR
FI25	GU21	2627	0.1945	0.9655	0.1945	Non-TR
FI25	GU23	1594	0.1088	0.9505	0.1088	Non-TR
FI25	GU25	4267	0.2962	0.958	0.2962	Non-TR
FI25	GU26	4461	0.3348	0.9573	0.3348	Non-TR
FI25	GU28	4590	0.332	0.958	0.332	Non-TR
FI25	GU30	4756	0.3226	0.9552	0.3226	Non-TR
FI25	GU5	4755	0.3237	0.9541	0.3237	Non-TR
FI25	GU7	4650	0.3299	0.9552	0.3299	Non-TR
FI25	HB10	14292	0.9765	0.9678	0.9678	Non-TR
FI25	HB12	14147	0.973	0.9695	0.9695	Non-TR
FI25	HB16	14354	0.9779	0.9669	0.9669	Non-TR
FI25	HB19	14444	0.9793	0.9686	0.9686	Non-TR
FI25	HB1	14068	0.9746	0.9649	0.9649	Non-TR
FI25	HB20	14275	0.9781	0.9652	0.9652	Non-TR
FI25	HB23	14230	0.9729	0.9699	0.9699	Non-TR
FI25	HB24	14225	0.974	0.9691	0.9691	Non-TR
FI25	HB27	14635	0.9791	0.9675	0.9675	Non-TR
FI25	HB28	14576	0.9776	0.9627	0.9627	Non-TR
FI25	HB2	14068	0.9783	0.963	0.963	Non-TR
FI25	HB30	14288	0.9756	0.9678	0.9678	Non-TR
FI25	HB4	13813	0.9759	0.9617	0.9617	Non-TR
FI25	HB5	14509	0.9768	0.9684	0.9684	Non-TR
FI25	MB10	14690	0.9784	0.981	0.9784	Non-TR
FI25	MB11	14153	0.9777	0.9809	0.9777	Non-TR
FI25	MB16	14342	0.9764	0.9764	0.9764	Non-TR
FI25	MB17	14692	0.9797	0.9806	0.9797	Non-TR
FI25	MB18	14518	0.975	0.9807	0.975	Non-TR
FI25	MB1	14383	0.9699	0.9819	0.9699	Non-TR
FI25	MB21	14358	0.9792	0.9791	0.9791	Non-TR
FI25	MB23	14721	0.9821	0.9803	0.9803	Non-TR
FI25	MB26	14381	0.9796	0.9802	0.9796	Non-TR
FI25	MB3	14776	0.9819	0.9774	0.9774	Non-TR
FI25	MB5	14073	0.9761	0.9793	0.9761	Non-TR
FI25	MB9	14466	0.9737	0.9823	0.9737	Non-TR
FI25	MM10	13981	0.969	0.9725	0.969	Non-TR
FI25	MM12	14284	0.9732	0.9707	0.9707	Non-TR
FI25	MM13	14088	0.9721	0.9732	0.9721	Non-TR
FI25	MM15a	14052	0.967	0.9741	0.967	Non-TR
FI25	MM15b	13749	0.9746	0.9741	0.9741	Non-TR
FI25	MM1	14086	0.975	0.9739	0.9739	Non-TR
FI25	MM20	14438	0.9724	0.9731	0.9724	Non-TR
FI25	MM25	14188	0.9701	0.9734	0.9701	Non-TR
FI25	MM29	14333	0.975	0.9727	0.9727	Non-TR
FI25	MM2	14311	0.9752	0.9695	0.9695	Non-TR
FI25	MM30	14000	0.9739	0.973	0.973	Non-TR
FI25	MM6	14088	0.9704	0.974	0.9704	Non-TR
FI25	MM7	13929	0.9673	0.9748	0.9673	Non-TR
FI25	MM8	13910	0.9718	0.9733	0.9718	Non-TR
FI25	NB11	14422	0.9779	0.9797	0.9779	Non-TR
FI25	NB12	14285	0.9748	0.9804	0.9748	Non-TR
FI25	NB13	14319	0.9778	0.9531	0.9531	Non-TR
FI25	NB15	14220	0.9803	0.9764	0.9764	Non-TR
FI25	NB17	14010	0.9784	0.9807	0.9784	Non-TR
FI25	NB19	14509	0.9816	0.9539	0.9539	Non-TR
FI25	NB1	14034	0.9667	0.9522	0.9522	Non-TR
FI25	NB27a	14436	0.9763	0.98	0.9763	Non-TR
FI25	NB27b	14430	0.9752	0.9794	0.9752	Non-TR
FI25	NB28	14563	0.9763	0.9784	0.9763	Non-TR
FI25	NB2	14518	0.9769	0.9534	0.9534	Non-TR
FI25	NB5	14205	0.9743	0.9535	0.9535	Non-TR
FI25	NB6	14528	0.9764	0.9525	0.9525	Non-TR
FI25	NB8	14613	0.9769	0.9807	0.9769	Non-TR
FI25	NB9	13928	0.9773	0.9777	0.9773	Non-TR
FI25	WH11	14619	0.9793	0.9519	0.9519	Non-TR
FI25	WH13	14733	0.9821	0.9523	0.9523	Non-TR
FI25	WH15	14501	0.9832	0.9523	0.9523	Non-TR
FI25	WH1	14609	0.9797	0.9521	0.9521	Non-TR
FI25	WH20	14638	0.9808	0.9511	0.9511	Non-TR
FI25	WH22	14515	0.9811	0.9521	0.9521	Non-TR
FI25	WH25	14439	0.9798	0.9534	0.9534	Non-TR
FI25	WH28	14523	0.9792	0.9512	0.9512	Non-TR
FI25	WH29	10474	0.9745	0.9551	0.9551	Non-TR
FI25	WH3a	14474	0.9815	0.9539	0.9539	Non-TR
FI25	WH3b	14097	0.9781	0.9546	0.9546	Non-TR
FI25	WH5	14721	0.98	0.9526	0.9526	Non-TR
FI25	WH6	14637	0.9804	0.9523	0.9523	Non-TR
FI25	WH9	14723	0.9806	0.953	0.953	Non-TR
FI26	FI29	14671	0.9851	0.9807	0.9807	Non-TR
FI26	FI5	14390	0.9831	0.9815	0.9815	Non-TR
FI26	FI7	14325	0.9865	0.9814	0.9814	Non-TR
FI26	FI8	14330	0.9862	0.9808	0.9808	Non-TR
FI26	FI9	14378	0.9842	0.9819	0.9819	Non-TR
FI26	GU10	4730	0.3313	0.9525	0.3313	Non-TR
FI26	GU12	2516	0.1748	0.957	0.1748	Non-TR
FI26	GU13	3713	0.2588	0.9592	0.2588	Non-TR
FI26	GU17	3085	0.2122	0.9644	0.2122	Non-TR
FI26	GU19	2318	0.1631	0.9446	0.1631	Non-TR
FI26	GU21	2612	0.1937	0.9621	0.1937	Non-TR
FI26	GU23	1585	0.1095	0.9429	0.1095	Non-TR
FI26	GU25	4228	0.2959	0.9566	0.2959	Non-TR
FI26	GU26	4412	0.3359	0.9515	0.3359	Non-TR
FI26	GU28	4574	0.3328	0.9529	0.3328	Non-TR
FI26	GU30	4717	0.3238	0.952	0.3238	Non-TR
FI26	GU5	4727	0.3259	0.9523	0.3259	Non-TR
FI26	GU7	4607	0.3315	0.9517	0.3315	Non-TR
FI26	HB10	14130	0.9766	0.9645	0.9645	Non-TR
FI26	HB12	13977	0.9739	0.9675	0.9675	Non-TR
FI26	HB16	14149	0.9769	0.9638	0.9638	Non-TR
FI26	HB19	14246	0.9787	0.9652	0.9652	Non-TR
FI26	HB1	13977	0.9758	0.9629	0.9629	Non-TR
FI26	HB20	14124	0.977	0.9608	0.9608	Non-TR
FI26	HB23	14078	0.9734	0.9678	0.9678	Non-TR
